"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine : substances non-cancérogènes","Effets toxicologiques sur la santé humaine : substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"
"20537",20537,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot flageolet, surgelé","flageolet bean, frozen","2",0,"Congelé","LDPE","Micro-onde",3.23,0.069839348,0.50378806,4.9538259e-8,0.37290914,0.0017257687,1.769696e-8,1.6485113e-8,7.5606667e-10,0.0020004259,0.0001298448,0.004702014,0.0061055905,5.49324074,65.271155,0.16739791,12.571282,0.0000041467763
"20540",20540,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot flageolet, vert, cuit","Flageolet bean, green, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.23,0.057279032,0.41844255,3.5588822e-8,0.22020959,0.0014686214,1.4584668e-8,1.5553324e-8,6.9950492e-10,0.0016641945,0.0001135861,0.0045108074,0.0051173792,4.98373415,65.034392,0.17104443,8.6538169,0.0000032695434
"20539",20539,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot flageolet, vert, sec","Flageolet bean, green, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.23,0.12406383000000001,0.94930668,8.0186737e-8,0.35040862,0.0033479778,3.2405111e-8,3.582376e-8,1.6036185e-9,0.0037218238,0.00025581042,0.010476173,0.011657098,11.51446849,151.37485,0.38674344,16.603006,0.0000066045629
"20029",20029,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot mungo germé ou pousse de ""soja"", appertisé, égoutté","Mung bean, sprouted or soy spouts, canned, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.78,0.18034017,1.6357662,1.9745521e-7,0.28336007,0.0060260836,6.842666e-8,4.6981789e-8,4.0531113e-9,0.0061270967,0.00043764297,0.013785017,0.020400503,17.6909104,187.19913,0.29351916,21.022298,0.0000077783077
"20183",20183,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot mungo germé ou pousse de ""soja"", cru","Mung bean, sprouted or soy spouts, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.7,0.10116413,0.76878086,9.4276398e-8,0.10355789,0.0031078577,2.7542542e-8,3.7762571e-8,1.6609296e-9,0.0032595015,0.00019955798,0.011290752,0.011866866,12.16651804,163.50183,0.087684817,7.6811914,0.0000050650908
"20531",20531,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot mungo, cuit","Mung bean, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.08,0.057279032,0.41844255,3.5588822e-8,0.22020959,0.0014686214,1.4584668e-8,1.5553324e-8,6.9950492e-10,0.0016641945,0.0001135861,0.0045108074,0.0051173792,4.98373415,65.034392,0.17104443,8.6538169,0.0000032695434
"20530",20530,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot mungo, sec","Beans, mung, mature, seeds, dry","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.35,0.13510677000000001,0.67170957,8.2316466e-8,0.3401119,0.0036467697,5.4002038e-8,4.539266e-9,5.0005904e-10,0.0084249157,0.00015595174,0.0029797988,0.029732248,5.2186573,71.792118,5.6570726,15.843779,0.0000039883309
"20269",20269,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot plat, cru","Flat bean, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.32,0.12471866,0.5056327,9.0465585e-8,0.10305893,0.0017311885,5.761478e-8,4.2002433e-9,4.9108323e-10,0.0070663472,0.00011386934,0.0030900898,0.029545154,6.423655699999999,95.264642,7.280518,6.4890832,0.0000024461209
"20524",20524,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot rouge, appertisé, égoutté","Red kidney bean, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",3.08,0.13966843,1.1910127,1.3011668e-7,0.303007,0.0043059302,5.1730009e-8,3.7320146e-8,3.3018292e-9,0.004307125,0.00034588627,0.010798917,0.013687816,12.9408966,149.67003,0.24533365,17.650991,0.0000059985941
"20503",20503,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot rouge, cuit","Red kidney bean, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.08,0.057279032,0.41844255,3.5588822e-8,0.22020959,0.0014686214,1.4584668e-8,1.5553324e-8,6.9950492e-10,0.0016641945,0.0001135861,0.0045108074,0.0051173792,4.98373415,65.034392,0.17104443,8.6538169,0.0000032695434
"20525",20525,"fruits, légumes, légumineuses et oléagineux","légumineuses","Haricot rouge, sec","Red kidney bean, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.23,0.12406383000000001,0.94930668,8.0186737e-8,0.35040862,0.0033479778,3.2405111e-8,3.582376e-8,1.6036185e-9,0.0037218238,0.00025581042,0.010476173,0.011657098,11.51446849,151.37485,0.38674344,16.603006,0.0000066045629
"20061_2",20061,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot vert importé par avion, cru","French bean, raw (Kenya by plane)","2",1,"Ambiant (moyen)","Pas d'emballage","Réfrigéré chez le consommateur",2.52,0.5446476299999999,6.468374,0.0000014662092,0.51381334,0.034405095,1.1549211e-7,6.9739804e-8,9.8952583e-10,0.037952919,0.00016894994,0.014342181,0.15362357,26.423276199999997,95.052901,6.4613355,91.844406,0.0000039598464
"20062",20062,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot vert, appertisé, égoutté","French bean, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",1.7,0.17581615,1.0737357,1.6084548e-7,0.32475913,0.0037044246,8.466356e-8,7.7028412e-9,2.3142334e-9,0.0087607873,0.00028301367,0.0037495365,0.03370739,9.309195299999999,91.109237,7.005772,18.526662,0.0000047694183
"20061_1",20061,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot vert, cru","French bean, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Réfrigéré chez le consommateur",2.52,0.11066476,0.41306197,8.0044128e-8,0.13288013,0.0015035333,5.0835692e-8,3.7019238e-9,4.3377884e-10,0.0062342408,0.000095863176,0.00268337,0.025965577,5.5010808,83.850669,6.4085839,6.6116398,0.0000024081756
"20030",20030,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot vert, cuit","French bean, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.72,0.1620015,0.85269322,1.1246448e-7,0.28950758,0.0024578465,6.8035325e-8,5.3359319e-9,5.9306683e-10,0.0081500531,0.00014036093,0.0033363991,0.032265291,7.2019977,99.370627,7.7076397,17.257631,0.0000044948286
"20070",20070,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot vert, surgelé, cru","French bean, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.59,0.17050474999999998,0.66805842,9.0891069e-8,1.0251661,0.0019862953,6.0142813e-8,6.7225716e-9,6.2634393e-10,0.0074673883,0.00016714163,0.0032065738,0.028911302,7.493176500000001,86.810952,6.7333093,27.131001,0.0000073183613
"20071",20071,"fruits, légumes, légumineuses et oléagineux","légumes","Haricot vert, surgelé, cuit","French bean, frozen, cooked","2",0,"Congelé","LDPE","Cuisson à l'eau",1.8,0.20814782999999998,0.86761599,1.1587797e-7,1.2753048,0.0024377677,7.140221e-8,8.1847711e-9,7.6062663e-10,0.0088898461,0.000202184,0.0037786561,0.034077998,9.179717,101.52434,7.9017024,34.572125,0.0000091242745
"20257",20257,"fruits, légumes, légumineuses et oléagineux","légumes","Haricots verts, purée","French bean, puree","2",0,"Ambiant (moyen)","PP","Micro-onde",2.72,0.15407227,0.75764983,1.0221012e-7,0.24045173,0.0023428097,6.7116437e-8,5.0616941e-9,5.6678174e-10,0.0079989561,0.00013466705,0.0033068954,0.031982633,6.7453836,99.275101,7.6733184,14.862295,0.0000040871519
"53503",53503,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Igname, épluchée, bouillie/cuite à l'eau","Yam or Indian potato, peeled, boiled/cooked in water","2",0,"Ambiant (moyen)","Pas d'emballage","Cuisson à l'eau",2.8,0.10537539,0.73276483,1.1852112e-7,0.18497922,0.0042001896,7.2023267e-8,2.4067427e-8,5.4596641e-10,0.010576322,0.00010209055,0.0035759383,0.037737437,9.6146644,27.53655,1.2921552,12.093145,0.0000040732334
"53502",53502,"fruits, légumes, légumineuses et oléagineux","pommes de terre et autres tubercules","Igname, épluchée, crue","Yam or Indian potato, peeled, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.6,0.066395212,0.44728479,7.5982376e-8,0.054408573,0.0028567031,4.9570488e-8,1.6615194e-8,3.5954026e-10,0.0072896686,0.000065665405,0.0024834668,0.026252241,6.4361034,19.236207,0.88049123,6.0012618,0.0000023254948
"20265",20265,"fruits, légumes, légumineuses et oléagineux","légumes","Julienne ou brunoise de légumes, surgelée, crue","Thinly-shredded or diced vegetables, frozen, raw","2",0,"Congelé","PP","Pas de préparation",2.88,0.11385395999999999,0.7269832,8.8412791e-8,0.66537382,0.0021718496,3.8661847e-8,1.1290007e-8,4.879076e-10,0.0037555703,0.00011879931,0.0020771814,0.011753491,15.95376,11.03005,2.6474454,23.037302,0.0000063454418
"13066",13066,"fruits, légumes, légumineuses et oléagineux","fruits","Kaki, pulpe, cru","Persimmon, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",3.01,0.10351244999999999,0.90043136,1.177866e-7,0.050213344,0.0038011333,4.6425984e-8,1.4317738e-8,4.2274379e-10,0.005447854,0.00013034157,0.0051985353,0.017964935,29.556941000000002,14.130918,1.4900833,9.9245203,0.0000071953288
"13021",13021,"fruits, légumes, légumineuses et oléagineux","fruits","Kiwi, pulpe et graines, cru","Kiwi fruit, pulp and seeds, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",1.99,0.16879149,0.97681519,1.1887177e-7,0.13164378,0.0050251662,6.2136149e-8,3.9256381e-8,8.9248413e-10,0.0083274202,0.00021847647,0.0030009226,0.028877645,8.9574304,44.511755,8.0345474,11.536176,0.000010511803
"13549",13549,"fruits, légumes, légumineuses et oléagineux","fruits","Kumquat, sans pépin, cru","Kumquat, without pips, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",3.12,0.14668747,0.53645068,8.8265526e-8,0.070106093,0.0021765567,4.6813014e-8,2.2487354e-8,4.4224928e-10,0.0054005358,0.000097698797,0.0014304918,0.021562098,14.3702067,28.050612,10.941773,6.949652,0.0000045100925
"20200",20200,"fruits, légumes, légumineuses et oléagineux","légumes","Laitue iceberg, crue","Iceberg lettuce, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.32,0.088351565,0.90078064,1.2010461e-7,0.28199665,0.0030940876,4.1014244e-8,9.0386753e-9,3.7032048e-10,0.0038070721,0.00013201348,0.003123103,0.012666731,7.6402564,11.983242,0.76561004,14.122669,0.0000056973611
"20171",20171,"fruits, légumes, légumineuses et oléagineux","légumes","Laitue romaine, crue","Cos or romaine lettuce, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.49,0.12057694000000001,0.94106622,1.1823207e-7,0.33004301,0.0028706725,6.892573e-8,2.8607203e-8,8.3163967e-10,0.0051127084,0.00012505469,0.0023595334,0.026993532,7.3284549000000005,3.2448931,3.3103288,15.346496,0.0000061571744
"20031",20031,"fruits, légumes, légumineuses et oléagineux","légumes","Laitue, crue","Lettuce, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.26,0.12057694000000001,0.94106622,1.1823207e-7,0.33004301,0.0028706725,6.892573e-8,2.8607203e-8,8.3163967e-10,0.0051127084,0.00012505469,0.0023595334,0.026993532,7.3284549000000005,3.2448931,3.3103288,15.346496,0.0000061571744
"20258",20258,"fruits, légumes, légumineuses et oléagineux","légumes","Légumes (3-4 sortes en mélange), purée","Vegetables (3-4 types), mashed","2",0,"Glacé","PP","Micro-onde",2.82,0.14110744,0.97485504,9.8717551e-8,0.79082674,0.0026036732,5.796837e-8,1.661936e-8,5.8527667e-10,0.0066434413,0.00013872362,0.0033292292,0.023761252,20.1774397,25.414677,2.4955204,26.492205,0.0000067194291
"20497",20497,"fruits, légumes, légumineuses et oléagineux","légumes","Légumes pour couscous, cuits","Mixed vegetables for couscous, cooked","2",0,"Glacé","PP","Micro-onde",2.89,0.12600813000000002,0.86528954,9.8980946e-8,0.75934632,0.0027018556,4.5074363e-8,1.3083188e-8,5.5274058e-10,0.0049262592,0.00016276078,0.0031884373,0.015434877,14.096213200000001,21.329722,2.1551619,26.293333,0.0000062076681
"20496",20496,"fruits, légumes, légumineuses et oléagineux","légumes","Légumes pour couscous, surgelés, crus","Mixed vegetables for couscous, frozen, raw","2",0,"Congelé","PP","Pas de préparation",2.53,0.11466736000000001,0.80303751,9.2070033e-8,0.66867015,0.0024623872,3.8963079e-8,1.0526047e-8,5.3085203e-10,0.0040233099,0.00016074016,0.0025145212,0.01170202,13.640295799999999,18.058944,2.0682362,23.697386,0.0000065091479
"20263",20263,"fruits, légumes, légumineuses et oléagineux","légumes","Légumes pour potages, surgelés, crus","Mixed vegetables for soups, frozen, raw","2",0,"Congelé","PP","Pas de préparation",2.42,0.24804200999999998,1.5448779,1.1192424e-7,0.67296995,0.0033522882,7.5766673e-8,1.1171845e-8,7.0139642e-10,0.0083525113,0.00021038229,0.0056258009,0.030688406,18.864065,57.098631,11.991548,32.051445,0.0000077428895
"20266",20266,"fruits, légumes, légumineuses et oléagineux","légumes","Légumes pour ratatouille, surgelés","Mixed vegetables for ratatouille, frozen","2",0,"Congelé","PP","Micro-onde",2.89,0.11870113,0.81406014,9.3244608e-8,0.73849266,0.0024941359,3.9640242e-8,1.0704663e-8,5.4212191e-10,0.0040901859,0.0001645385,0.0025292037,0.011816449,13.6822929,18.126839,2.0732995,25.225587,0.0000069441695
"20101",20101,"fruits, légumes, légumineuses et oléagineux","légumes","Légumes, mélange surgelé, crus","Mixed vegetables, frozen, raw","2",0,"Congelé","PP","Pas de préparation",2.42,0.24804200999999998,1.5448779,1.1192424e-7,0.67296995,0.0033522882,7.5766673e-8,1.1171845e-8,7.0139642e-10,0.0083525113,0.00021038229,0.0056258009,0.030688406,18.864065,57.098631,11.991548,32.051445,0.0000077428895
"20588",20588,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille blonde, cuite","Lentil, blond, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.37,0.059482206999999995,0.40070383,4.3067429e-8,0.22171083,0.0015463678,1.6346542e-8,2.966964e-9,6.8567141e-10,0.0022918806,0.00016645601,0.0045242151,0.0074308971,8.0484666,62.97422,0.47625887,8.5733984,0.0000024299421
"20586",20586,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille blonde, sèche","Lentil, blond, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.37,0.12919732,0.90797468,9.7612225e-8,0.35390657,0.0035291306,3.6510356e-8,6.496976e-9,1.5713858e-9,0.0051843605,0.00037899967,0.010507413,0.017047698,18.6554327,146.57456,1.0979068,16.415627,0.0000046482543
"20589",20589,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille corail, cuite","Lentil, pink or red, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.37,0.059482206999999995,0.40070383,4.3067429e-8,0.22171083,0.0015463678,1.6346542e-8,2.966964e-9,6.8567141e-10,0.0022918806,0.00016645601,0.0045242151,0.0074308971,8.0484666,62.97422,0.47625887,8.5733984,0.0000024299421
"20535",20535,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille corail, sèche","Lentil, pink or red, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.37,0.12919732,0.90797468,9.7612225e-8,0.35390657,0.0035291306,3.6510356e-8,6.496976e-9,1.5713858e-9,0.0051843605,0.00037899967,0.010507413,0.017047698,18.6554327,146.57456,1.0979068,16.415627,0.0000046482543
"20587",20587,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille verte, cuite","Green lentil, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.37,0.059482206999999995,0.40070383,4.3067429e-8,0.22171083,0.0015463678,1.6346542e-8,2.966964e-9,6.8567141e-10,0.0022918806,0.00016645601,0.0045242151,0.0074308971,8.0484666,62.97422,0.47625887,8.5733984,0.0000024299421
"20585",20585,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille verte, sèche","Lentil, green, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.37,0.12919732,0.90797468,9.7612225e-8,0.35390657,0.0035291306,3.6510356e-8,6.496976e-9,1.5713858e-9,0.0051843605,0.00037899967,0.010507413,0.017047698,18.6554327,146.57456,1.0979068,16.415627,0.0000046482543
"20510",20510,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille, cuisinée, appertisée, égouttée","Lentil, seasoned, canned, drained","2",0,"Ambiant (long)","Acier","Micro-onde",3.21,0.14123716,1.1122336,1.4235995e-7,0.29465252,0.0043657004,5.3658495e-8,8.1852165e-9,3.1641386e-9,0.0056343335,0.00045699276,0.010784961,0.018715218,19.8112189,144.77503,0.93454312,16.743261,0.0000039500798
"20505",20505,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille, cuite","Lentil, cooked","2",0,"Ambiant (long)","LDPE","Micro-onde",3.22,0.059482206999999995,0.40070383,4.3067429e-8,0.22171083,0.0015463678,1.6346542e-8,2.966964e-9,6.8567141e-10,0.0022918806,0.00016645601,0.0045242151,0.0074308971,8.0484666,62.97422,0.47625887,8.5733984,0.0000024299421
"20521",20521,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille, germée","Lentils, sprouted","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.08,0.12919732,0.90797468,9.7612225e-8,0.35390657,0.0035291306,3.6510356e-8,6.496976e-9,1.5713858e-9,0.0051843605,0.00037899967,0.010507413,0.017047698,18.6554327,146.57456,1.0979068,16.415627,0.0000046482543
"20504",20504,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lentille, sèche","Lentil, dried","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.22,0.12919732,0.90797468,9.7612225e-8,0.35390657,0.0035291306,3.6510356e-8,6.496976e-9,1.5713858e-9,0.0051843605,0.00037899967,0.010507413,0.017047698,18.6554327,146.57456,1.0979068,16.415627,0.0000046482543
"15052",15052,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Lin, brun, graine","Flaxseed, brown","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.36,0.56267905,3.5892287,2.3992378e-7,0.34681795,0.012149982,3.8229194e-7,1.4828278e-7,6.9787397e-9,0.055328949,0.0015917445,0.03970652,0.23448542,37.606667,630.52816,2.8385923,33.544365,0.000016854699
"15034",15034,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Lin, graine","Flaxseed","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.36,0.56267905,3.5892287,2.3992378e-7,0.34681795,0.012149982,3.8229194e-7,1.4828278e-7,6.9787397e-9,0.055328949,0.0015917445,0.03970652,0.23448542,37.606667,630.52816,2.8385923,33.544365,0.000016854699
"13023",13023,"fruits, légumes, légumineuses et oléagineux","fruits","Litchi, pulpe, cru","Lychee, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",3.12,0.18233194,0.5330489,8.8451841e-8,0.079301236,0.0019046974,4.32902e-8,6.8914737e-9,2.5775538e-10,0.0043936469,0.000078789771,0.00074894414,0.015820764,14.4787909,31.087881,16.52714,6.7828953,0.0000054059292
"20534",20534,"fruits, légumes, légumineuses et oléagineux","légumineuses","Lupin, graine crue","lupin grain, raw","2",0,"Ambiant (long)","LDPE","Pas de préparation",3.66,0.15324359,1.1700163,1.2562251e-7,0.36502302,0.0073279809,4.2148383e-8,3.6742642e-8,1.7263864e-9,0.0092862693,0.00026667699,0.011846241,0.026866359,12.334754,152.25569,0.39188593,19.578934,0.00000704035
"15032",15032,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Luzerne, graine","Alphalfa seeds, raw","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.36,0.8717691999999999,3.5004342,2.1091332e-7,0.34065499,0.014886996,7.5878995e-7,3.4495388e-7,8.6435439e-9,0.10655213,0.0030704657,0.058972034,0.45950062,42.292477000000005,574.55582,10.503152,35.055073,0.000023050488
"15029",15029,"fruits, légumes, légumineuses et oléagineux","fruits à coque et graines oléagineuses","Luzerne, graine germée","Alfalfa seeds, sprouted, raw","2",0,"Ambiant (long)","LDPE","Pas de préparation",4.87,0.8717691999999999,3.5004342,2.1091332e-7,0.34065499,0.014886996,7.5878995e-7,3.4495388e-7,8.6435439e-9,0.10655213,0.0030704657,0.058972034,0.45950062,42.292477000000005,574.55582,10.503152,35.055073,0.000023050488
"20051",20051,"fruits, légumes, légumineuses et oléagineux","légumes","Macédoine de légumes, appertisée, égouttée","Diced mixed vegetables, canned, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.53,0.10833489,0.90039963,1.3237873e-7,0.22006909,0.0031558299,5.5666159e-8,8.6782586e-9,1.9943484e-9,0.0047609106,0.00021887718,0.0024392288,0.016230205,10.4244848,29.537756,2.5049385,14.813158,0.0000038099049
"20271",20271,"fruits, légumes, légumineuses et oléagineux","légumes","Macédoine de légumes, surgelée","Mixed diced vegetables, frozen","2",0,"Congelé","PP","Micro-onde",2.89,0.13222913,0.77153164,9.2584889e-8,0.72090871,0.0023878041,4.7938797e-8,8.6453516e-9,4.9012959e-10,0.0056278337,0.00013703088,0.0037140154,0.020416048,14.654257900000001,43.681739,3.3283243,23.775555,0.0000061521838
"13708",13708,"fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, égoutté","Fruit cocktail or salad, canned in light syrup, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.1,0.25123286,1.0339545,1.1581246e-7,1.4339284,0.0039982092,7.5948662e-8,3.0147042e-8,2.6210033e-9,0.0063518961,0.00028560831,0.0029485883,0.022315705,17.564759000000002,29.389141,12.597889,38.997062,0.0000069019086
"13709",13709,"fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au sirop léger, appertisé, non égoutté","Fruit cocktail or salad, canned in light syrup, not drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.1,0.15231792,0.62644903,7.0174647e-8,0.86902144,0.0024222519,4.5993813e-8,1.8235115e-8,1.5870161e-9,0.0038474324,0.00017265445,0.001778932,0.013518406,10.6201613,17.808755,7.6502995,23.632389,0.0000041804397
"13706",13706,"fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, égoutté","Fruit cocktail or salad, canned in syrup, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.1,0.2572604,1.1493754,1.2292006e-7,1.4403436,0.0042492211,8.8529717e-8,3.0504604e-8,2.6888041e-9,0.0080555152,0.00033422356,0.0033878137,0.02815936,18.78309,31.203146,11.152103,40.509101,0.000010245356
"13707",13707,"fruits, légumes, légumineuses et oléagineux","fruits","Macédoine ou cocktail ou salade de fruits, au sirop, appertisé, non égoutté","Fruit cocktail or salad, canned in syrup, not drained","2",0,"Ambiant (long)","Acier","Pas de préparation",2.1,0.15231792,0.62644903,7.0174647e-8,0.86902144,0.0024222519,4.5993813e-8,1.8235115e-8,1.5870161e-9,0.0038474324,0.00017265445,0.001778932,0.013518406,10.6201613,17.808755,7.6502995,23.632389,0.0000041804397
"20099",20099,"fruits, légumes, légumineuses et oléagineux","légumes","Mâche, crue","Lamb's lettuce, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.55,0.12057694000000001,0.94106622,1.1823207e-7,0.33004301,0.0028706725,6.892573e-8,2.8607203e-8,8.3163967e-10,0.0051127084,0.00012505469,0.0023595334,0.026993532,7.3284549000000005,3.2448931,3.3103288,15.346496,0.0000061571744
"20066",20066,"fruits, légumes, légumineuses et oléagineux","légumes","Maïs doux, appertisé, égoutté","Sweet corn, canned, drained","2",0,"Ambiant (long)","Acier","Pas de préparation",1.2,0.17887801,1.3198771,1.4463571e-7,0.25785116,0.0046366303,1.2113764e-7,1.241626e-8,3.3402134e-9,0.013276645,0.000376488,0.0049975943,0.054732851,29.3890204,61.713037,3.4831112,16.619748,0.000004897658
"20049",20049,"fruits, légumes, légumineuses et oléagineux","légumes","Maïs doux, en épis, cuit","Sweet corn, on the cob, cooked","2",0,"Ambiant (moyen)","PP","Cuisson à l'eau",2.92,0.20218634,1.453068,1.3901574e-7,0.3115992,0.0037119295,1.206937e-7,1.4317578e-8,1.1440782e-9,0.015271141,0.000235689,0.0061083743,0.06486646,35.0427528,80.921265,4.6275387,20.514327,0.0000063460875
"20108",20108,"fruits, légumes, légumineuses et oléagineux","légumes","Maïs doux, en épis, surgelé, cru","Sweet corn, on the cob, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.67,0.15722083,1.009202,9.4962486e-8,0.65502203,0.0027851472,8.1129411e-8,1.1057946e-8,8.3996149e-10,0.010282,0.0002229299,0.0041224133,0.041765877,22.4342881,51.308815,3.0653501,23.339691,0.0000063668384
"20233",20233,"fruits, légumes, légumineuses et oléagineux","légumes","Maïs doux, surgelé, cru","Sweet corn, frozen, raw","2",0,"Congelé","LDPE","Pas de préparation",2.69,0.15722083,1.009202,9.4962486e-8,0.65502203,0.0027851472,8.1129411e-8,1.1057946e-8,8.3996149e-10,0.010282,0.0002229299,0.0041224133,0.041765877,22.4342881,51.308815,3.0653501,23.339691,0.0000063668384
"13024_1",13024,"fruits, légumes, légumineuses et oléagineux","fruits","Mandarine, pulpe, crue","Mandarin, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.46,0.14736884,0.4227383,9.8275998e-8,0.072732666,0.0022112955,5.0703842e-8,1.05101e-8,4.21565e-10,0.0056215387,0.000094055129,0.0014433539,0.021532754,26.0220555,31.306381,10.941753,7.2831935,0.000004541198
"13025_2",13025,"fruits, légumes, légumineuses et oléagineux","fruits","Mangue importée par avion, pulpe, crue","Mango, pulp, raw (Brazil by plane)","2",1,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.79,0.9084769300000001,10.641546,0.0000023993411,0.72011678,0.056856235,1.5627946e-7,1.1686895e-7,1.2287866e-9,0.057374266,0.0002148829,0.020206555,0.22884958,49.497963999999996,50.433535,16.619915,149.13615,0.0000082795112
"13025_1",13025,"fruits, légumes, légumineuses et oléagineux","fruits","Mangue importée par bateau, pulpe, crue","Mango, pulp, raw","2",0,"Ambiant (moyen)","Pas d'emballage","Pas de préparation",2.79,0.20074017,0.68999518,1.2198409e-7,0.090356595,0.0040047635,5.1956622e-8,7.7588362e-9,3.3680057e-10,0.0072991924,0.000087571817,0.0014601499,0.023717768,15.124972,32.058075,16.548601,8.9822185,0.0000057948231
